class_number,grade,Coding,Math,Teamwork,activity,등급
s230,0.0,0.0,0.0,0.0,0.0,Bronze
s2300,4.0,4.0,0.0,0.0,4.0,Bronze
s2301,0.0,0.0,0.0,0.0,0.0,Bronze
s2302,4.5,4.5,0.0,0.0,4.5,Bronze
s2303,3.5,3.5,0.0,0.0,3.5,Bronze
s2304,3.5,3.5,0.0,0.0,3.5,Bronze
s2308,3.0,3.0,0.0,0.0,3.0,Bronze
s2309,3.0,3.0,0.0,0.0,3.0,Bronze
s231,2.565217391304346,2.605263157894738,2.3333333333333344,2.5,2.565217391304346,Bronze
s2313,3.5,3.5,0.0,0.0,3.5,Bronze
s2314,3.5,3.5,0.0,0.0,3.5,Bronze
s2315,3.0,3.0,0.0,0.0,3.0,Bronze
s2316,4.0,4.0,0.0,0.0,4.0,Bronze
s2318,3.0,3.0,0.0,0.0,3.0,Bronze
s2319,4.5,4.5,0.0,0.0,4.5,Bronze
s232,0.0,0.0,0.0,0.0,0.0,Bronze
s2320,3.0,3.0,0.0,0.0,3.0,Bronze
s2321,3.0,3.0,0.0,0.0,3.0,Bronze
s2322,3.5,3.5,0.0,0.0,3.5,Bronze
s2323,3.0,3.0,0.0,0.0,3.0,Bronze
s2324,3.25,3.25,0.0,0.0,3.25,Bronze
s2325,3.75,3.75,0.0,0.0,3.75,Bronze
s2326,4.25,4.25,0.0,0.0,4.25,Bronze
s2327,2.75,2.75,0.0,0.0,2.75,Bronze
s2328,3.0,3.0,0.0,0.0,3.0,Bronze
s2329,3.0,3.0,0.0,0.0,3.0,Bronze
s233,3.7399999999999993,4.027777777777775,4.125,4.5,3.7399999999999993,Platinum
s2330,4.0,4.0,0.0,0.0,4.0,Bronze
s2331,4.0,4.0,0.0,0.0,4.0,Bronze
s2332,2.0,2.0,0.0,0.0,2.0,Bronze
s2333,3.5,3.5,0.0,0.0,3.5,Bronze
s2334,3.5,3.5,0.0,0.0,3.5,Bronze
s2335,3.5,3.5,0.0,0.0,3.5,Bronze
s2336,3.75,3.75,0.0,0.0,3.75,Bronze
s2337,4.0,4.0,0.0,0.0,4.0,Bronze
s2338,3.25,3.25,0.0,0.0,3.25,Bronze
s2339,2.0,2.0,0.0,0.0,2.0,Bronze
s234,3.288461538461538,3.26190476190476,3.125,4.5,3.288461538461538,Silver
s2340,3.5,3.5,0.0,0.0,3.5,Bronze
s2341,2.75,2.75,0.0,0.0,2.75,Bronze
s2342,4.0,4.0,0.0,0.0,4.0,Bronze
s2343,4.0,4.0,0.0,0.0,4.0,Bronze
s2344,4.5,4.5,0.0,0.0,4.5,Bronze
s2345,3.25,3.25,0.0,0.0,3.25,Bronze
s2346,4.0,4.0,0.0,0.0,4.0,Bronze
s2347,3.0,3.0,0.0,0.0,3.0,Bronze
s2348,3.25,3.25,0.0,0.0,3.25,Bronze
s2349,1.5,1.5,0.0,0.0,1.5,Bronze
s235,3.0714285714285703,3.1363636363636362,3.0,3.5,3.0714285714285703,Silver
s2350,3.5,3.5,0.0,0.0,3.5,Bronze
s2352,2.75,3.0,0.0,0.0,2.75,Bronze
s2353,3.5,4.0,0.0,0.0,3.5,Bronze
s2354,1.0,0.0,0.0,0.0,1.0,Bronze
s2355,3.75,4.5,0.0,0.0,3.75,Bronze
s2356,3.0,3.0,0.0,0.0,3.0,Bronze
s2357,4.5,4.5,0.0,0.0,4.5,Bronze
s2358,2.5,0.0,0.0,0.0,2.5,Bronze
s2359,4.0,4.0,0.0,0.0,4.0,Bronze
s236,3.75,4.0,3.0,2.5,3.75,Silver
s2360,1.5,0.0,0.0,0.0,1.5,Bronze
s2361,0.0,0.0,0.0,0.0,0.0,Bronze
s2362,2.5,0.0,0.0,0.0,2.5,Bronze
s2363,3.5,3.5,0.0,0.0,3.5,Bronze
s2364,4.0,4.0,0.0,0.0,4.0,Bronze
s2365,2.5,0.0,0.0,0.0,2.5,Bronze
s2366,4.0,4.0,0.0,0.0,4.0,Bronze
s2367,4.25,4.5,0.0,0.0,4.25,Bronze
s2368,3.5,4.5,0.0,0.0,3.5,Bronze
s2369,2.75,3.0,0.0,0.0,2.75,Bronze
s237,4.1599999999999975,4.382352941176468,3.5,4.5,4.1599999999999975,Platinum
s2370,3.0,3.5,0.0,0.0,3.0,Bronze
s2371,3.0,3.5,0.0,0.0,3.0,Bronze
s2372,4.25,4.5,0.0,0.0,4.25,Bronze
s2373,2.75,3.0,0.0,0.0,2.75,Bronze
s2374,3.5,3.5,0.0,0.0,3.5,Bronze
s2375,3.5,0.0,0.0,0.0,3.5,Bronze
s2376,3.5,0.0,0.0,0.0,3.5,Bronze
s2377,4.0,4.5,0.0,0.0,4.0,Bronze
s2378,4.0,4.5,0.0,0.0,4.0,Bronze
s2379,3.75,4.5,0.0,0.0,3.75,Bronze
s238,3.5,3.6500000000000012,3.333333333333333,4.5,3.5,Gold
s2380,2.5,0.0,0.0,0.0,2.5,Bronze
s2381,3.75,4.0,0.0,0.0,3.75,Bronze
s2382,1.5,3.0,0.0,0.0,1.5,Bronze
s2383,3.0,3.5,0.0,0.0,3.0,Bronze
s2384,3.75,4.0,0.0,0.0,3.75,Bronze
s2385,3.0,3.5,0.0,0.0,3.0,Bronze
s2386,3.0,3.0,0.0,0.0,3.0,Bronze
s2387,3.25,3.5,0.0,0.0,3.25,Bronze
s2388,3.5,3.5,0.0,0.0,3.5,Bronze
s2389,4.0,4.5,0.0,0.0,4.0,Bronze
s239,3.5,3.2941176470588247,2.0,4.5,3.5,Bronze
s2390,2.75,3.0,0.0,0.0,2.75,Bronze
s2391,3.0,3.5,0.0,0.0,3.0,Bronze
s2392,3.5,3.5,0.0,0.0,3.5,Bronze
s2393,2.5,0.0,0.0,0.0,2.5,Bronze
s2394,3.75,4.0,0.0,0.0,3.75,Bronze
s2395,3.0,3.0,0.0,0.0,3.0,Bronze
s2396,3.5,0.0,0.0,0.0,3.5,Bronze
s2397,3.5,3.5,0.0,0.0,3.5,Bronze
s2398,3.25,3.5,0.0,0.0,3.25,Bronze
s2399,0.0,0.0,0.0,0.0,0.0,Bronze
s24,4.5,4.5,0.0,0.0,4.5,Bronze
s240,2.681818181818181,2.6499999999999995,0.0,3.0,2.681818181818181,Bronze
s2400,3.0,3.0,0.0,0.0,3.0,Bronze
s2401,3.25,3.0,0.0,0.0,3.25,Bronze
s2402,4.0,4.5,0.0,0.0,4.0,Bronze
s2403,4.25,4.0,0.0,0.0,4.25,Bronze
s2404,3.25,3.5,0.0,0.0,3.25,Bronze
s2405,3.25,3.5,0.0,0.0,3.25,Bronze
s2406,3.0,3.5,0.0,0.0,3.0,Bronze
s2407,3.5,4.0,0.0,0.0,3.5,Bronze
s2408,3.0,3.5,0.0,0.0,3.0,Bronze
s2409,3.5,3.5,0.0,0.0,3.5,Bronze
s241,3.0,2.7894736842105265,0.0,4.0,3.0,Bronze
s2410,2.5,0.0,0.0,0.0,2.5,Bronze
s2411,3.5,3.5,0.0,0.0,3.5,Bronze
s2413,3.0,3.0,0.0,0.0,3.0,Bronze
s2414,3.5,3.5,0.0,0.0,3.5,Bronze
s2415,3.5,3.5,0.0,0.0,3.5,Bronze
s2416,3.5,3.5,0.0,0.0,3.5,Bronze
s2417,3.5,3.5,0.0,0.0,3.5,Bronze
s2418,3.0,3.0,0.0,0.0,3.0,Bronze
s2419,4.5,4.5,0.0,0.0,4.5,Bronze
s242,0.0,0.0,0.0,0.0,0.0,Bronze
s2420,3.0,3.0,0.0,0.0,3.0,Bronze
s2421,3.5,3.5,0.0,0.0,3.5,Bronze
s2422,3.5,3.5,0.0,0.0,3.5,Bronze
s2425,4.5,4.5,0.0,0.0,4.5,Bronze
s2426,3.5,3.5,0.0,0.0,3.5,Bronze
s2428,3.5,3.5,0.0,0.0,3.5,Bronze
s2429,3.0,3.0,0.0,0.0,3.0,Bronze
s243,2.5499999999999994,2.527777777777778,1.5,4.0,2.5499999999999994,Bronze
s2431,4.0,4.0,0.0,0.0,4.0,Bronze
s2433,0.0,0.0,0.0,0.0,0.0,Bronze
s2435,4.0,4.0,0.0,0.0,4.0,Bronze
s2437,3.0,3.0,0.0,0.0,3.0,Bronze
s2438,3.0,3.0,0.0,0.0,3.0,Bronze
s2439,3.5,3.5,0.0,0.0,3.5,Bronze
s244,2.588235294117647,2.6153846153846154,3.25,3.5,2.588235294117647,Silver
s2440,3.5,3.5,0.0,0.0,3.5,Bronze
s2442,4.0,4.0,0.0,0.0,4.0,Bronze
s2443,4.0,4.0,0.0,0.0,4.0,Bronze
s2444,4.0,4.0,0.0,0.0,4.0,Bronze
s2445,4.0,4.0,0.0,0.0,4.0,Bronze
s2446,4.5,4.5,0.0,0.0,4.5,Bronze
s2447,3.0,3.0,0.0,0.0,3.0,Bronze
s2449,3.5,3.5,0.0,0.0,3.5,Bronze
s245,0.0,0.0,0.0,0.0,0.0,Bronze
s2450,4.0,4.0,0.0,0.0,4.0,Bronze
s2451,4.5,4.5,0.0,0.0,4.5,Bronze
s2452,4.5,4.5,0.0,0.0,4.5,Bronze
s2453,0.0,0.0,0.0,0.0,0.0,Bronze
s2454,3.5,3.5,0.0,0.0,3.5,Bronze
s2455,4.5,4.5,0.0,0.0,4.5,Bronze
s2456,3.0,3.0,0.0,0.0,3.0,Bronze
s2457,3.5,3.5,0.0,0.0,3.5,Bronze
s2458,4.5,4.5,0.0,0.0,4.5,Bronze
s246,3.8055555555555562,3.75,4.25,0.0,3.8055555555555562,Silver
s2460,4.5,4.5,0.0,0.0,4.5,Bronze
s2461,3.5,3.5,0.0,0.0,3.5,Bronze
s2463,4.0,4.0,0.0,0.0,4.0,Bronze
s2464,4.5,4.5,0.0,0.0,4.5,Bronze
s2465,4.5,4.5,0.0,0.0,4.5,Bronze
s2466,3.0,3.0,0.0,0.0,3.0,Bronze
s2467,4.5,4.5,0.0,0.0,4.5,Bronze
s2468,3.5,3.5,0.0,0.0,3.5,Bronze
s247,3.3125,3.375,2.75,4.0,3.3125,Silver
s2470,3.5,3.5,0.0,0.0,3.5,Bronze
s2471,3.0,3.0,0.0,0.0,3.0,Bronze
s2473,3.5,3.5,0.0,0.0,3.5,Bronze
s2474,3.5,3.5,0.0,0.0,3.5,Bronze
s2477,4.5,4.5,0.0,0.0,4.5,Bronze
s2478,4.5,4.5,0.0,0.0,4.5,Bronze
s2479,3.5,3.5,0.0,0.0,3.5,Bronze
s248,3.0,3.027777777777778,2.5,0.0,3.0,Bronze
s2481,4.5,4.5,0.0,0.0,4.5,Bronze
s2482,3.5,3.5,0.0,0.0,3.5,Bronze
s2484,3.5,3.5,0.0,0.0,3.5,Bronze
s2486,3.0,3.0,0.0,0.0,3.0,Bronze
s2487,3.0,3.0,0.0,0.0,3.0,Bronze
s2488,4.5,4.5,0.0,0.0,4.5,Bronze
s2489,3.0,3.0,0.0,0.0,3.0,Bronze
s249,2.3333333333333344,2.350000000000001,1.875,0.0,2.3333333333333344,Bronze
s2490,3.5,3.5,0.0,0.0,3.5,Bronze
s2491,3.0,3.0,0.0,0.0,3.0,Bronze
s2492,3.5,3.5,0.0,0.0,3.5,Bronze
s2493,4.0,4.0,0.0,0.0,4.0,Bronze
s2495,3.0,3.0,0.0,0.0,3.0,Bronze
s2496,4.5,4.5,0.0,0.0,4.5,Bronze
s2497,4.5,4.5,0.0,0.0,4.5,Bronze
s2498,4.0,4.0,0.0,0.0,4.0,Bronze
s2499,4.0,4.0,0.0,0.0,4.0,Bronze
s25,3.5454545454545463,3.5454545454545463,0.0,0.0,3.5454545454545463,Bronze
s250,3.125,3.3125,0.0,4.0,3.125,Bronze
s2500,4.0,4.0,0.0,0.0,4.0,Bronze
s2501,3.0,3.0,0.0,0.0,3.0,Bronze
s2502,0.0,0.0,0.0,0.0,0.0,Bronze
s2503,3.0,3.0,0.0,0.0,3.0,Bronze
s2505,3.0,3.0,0.0,0.0,3.0,Bronze
s2506,3.0,3.0,0.0,0.0,3.0,Bronze
s2507,3.0,3.0,0.0,0.0,3.0,Bronze
s251,2.9285714285714293,2.964285714285715,3.0,3.166666666666666,2.9285714285714293,Silver
s2510,3.0,3.0,0.0,0.0,3.0,Bronze
s2512,4.5,4.5,0.0,0.0,4.5,Bronze
s2513,4.5,4.5,0.0,0.0,4.5,Bronze
s2514,4.5,4.5,0.0,0.0,4.5,Bronze
s2516,3.5,3.5,0.0,0.0,3.5,Bronze
s2517,3.5,3.5,0.0,0.0,3.5,Bronze
s2518,4.0,4.0,0.0,0.0,4.0,Bronze
s2519,3.0,3.0,0.0,0.0,3.0,Bronze
s252,3.25,3.2941176470588247,3.25,0.0,3.25,Bronze
s2520,4.5,4.5,0.0,0.0,4.5,Bronze
s2521,4.5,4.5,0.0,0.0,4.5,Bronze
s2523,3.5,3.5,0.0,0.0,3.5,Bronze
s2525,4.5,4.5,0.0,0.0,4.5,Bronze
s2526,0.0,0.0,0.0,0.0,0.0,Bronze
s2529,3.5,3.5,0.0,0.0,3.5,Bronze
s253,2.9137931034482754,2.891304347826088,3.25,0.0,2.9137931034482754,Bronze
s2530,3.5,3.5,0.0,0.0,3.5,Bronze
s2532,4.5,4.5,0.0,0.0,4.5,Bronze
s2534,0.0,0.0,0.0,0.0,0.0,Bronze
s2537,4.0,4.0,0.0,0.0,4.0,Bronze
s2538,3.5,3.5,0.0,0.0,3.5,Bronze
s2539,0.0,0.0,0.0,0.0,0.0,Bronze
s254,2.5,2.409090909090908,2.7000000000000015,0.0,2.5,Bronze
s2542,3.5,3.5,0.0,0.0,3.5,Bronze
s2543,3.5,3.5,0.0,0.0,3.5,Bronze
s2544,3.5,3.5,0.0,0.0,3.5,Bronze
s2545,0.0,0.0,0.0,0.0,0.0,Bronze
s2546,4.0,4.0,0.0,0.0,4.0,Bronze
s2547,4.5,4.5,0.0,0.0,4.5,Bronze
s2549,4.5,4.5,0.0,0.0,4.5,Bronze
s255,0.0,0.0,0.0,0.0,0.0,Bronze
s2553,0.0,0.0,0.0,0.0,0.0,Bronze
s2554,4.5,4.5,0.0,0.0,4.5,Bronze
s2556,4.5,4.5,0.0,0.0,4.5,Bronze
s2557,3.5,3.5,0.0,0.0,3.5,Bronze
s2558,4.5,4.5,0.0,0.0,4.5,Bronze
s2559,4.0,4.0,0.0,0.0,4.0,Bronze
s256,3.7931034482758608,4.190476190476191,4.375,0.0,3.7931034482758608,Silver
s2560,4.5,4.5,0.0,0.0,4.5,Bronze
s2563,4.5,4.5,0.0,0.0,4.5,Bronze
s2564,3.5,3.5,0.0,0.0,3.5,Bronze
s2565,4.0,4.0,0.0,0.0,4.0,Bronze
s2566,4.0,4.0,0.0,0.0,4.0,Bronze
s2567,3.5,3.5,0.0,0.0,3.5,Bronze
s2568,3.0,3.0,0.0,0.0,3.0,Bronze
s2569,3.5,3.5,0.0,0.0,3.5,Bronze
s257,4.017241379310348,3.931818181818183,4.125,0.0,4.017241379310348,Silver
s2572,4.0,4.0,0.0,0.0,4.0,Bronze
s2573,3.5,3.5,0.0,0.0,3.5,Bronze
s2575,3.0,3.0,0.0,0.0,3.0,Bronze
s2577,3.5,3.5,0.0,0.0,3.5,Bronze
s2578,4.5,4.5,0.0,0.0,4.5,Bronze
s2579,4.5,4.5,0.0,0.0,4.5,Bronze
s258,3.840000000000002,4.055555555555556,3.625,4.5,3.840000000000002,Platinum
s2580,3.0,3.0,0.0,0.0,3.0,Bronze
s2582,4.5,4.5,0.0,0.0,4.5,Bronze
s2583,4.5,4.5,0.0,0.0,4.5,Bronze
s2585,4.5,4.5,0.0,0.0,4.5,Bronze
s2586,3.5,3.5,0.0,0.0,3.5,Bronze
s2587,4.5,4.5,0.0,0.0,4.5,Bronze
s2588,4.5,4.5,0.0,0.0,4.5,Bronze
s2589,4.0,4.0,0.0,0.0,4.0,Bronze
s259,3.6111111111111134,3.6363636363636367,3.666666666666668,0.0,3.6111111111111134,Silver
s2590,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2591,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2592,3.5,0.0,0.0,0.0,3.5,Bronze
s2593,3.1666666666666665,0.0,0.0,0.0,3.1666666666666665,Bronze
s2594,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,Bronze
s2595,2.8333333333333335,0.0,0.0,0.0,2.8333333333333335,Bronze
s2596,4.0,0.0,0.0,0.0,4.0,Bronze
s2597,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2598,0.0,0.0,0.0,0.0,0.0,Bronze
s2599,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,Bronze
s260,3.3695652173913033,3.8214285714285707,2.5,0.0,3.3695652173913033,Bronze
s2600,3.8333333333333335,0.0,0.0,0.0,3.8333333333333335,Bronze
s2601,3.0,0.0,0.0,0.0,3.0,Bronze
s2602,3.1666666666666665,0.0,0.0,0.0,3.1666666666666665,Bronze
s2603,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2604,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2605,3.5,0.0,0.0,0.0,3.5,Bronze
s2606,3.25,0.0,0.0,0.0,3.25,Bronze
s2607,3.8333333333333335,0.0,0.0,0.0,3.8333333333333335,Bronze
s2608,3.5,0.0,0.0,0.0,3.5,Bronze
s261,1.9814814814814812,2.136363636363635,2.0,0.0,1.9814814814814812,Bronze
s2610,3.0,0.0,0.0,0.0,3.0,Bronze
s2611,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2612,4.166666666666667,0.0,0.0,0.0,4.166666666666667,Bronze
s2613,4.0,0.0,0.0,0.0,4.0,Bronze
s2614,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2615,3.8333333333333335,0.0,0.0,0.0,3.8333333333333335,Bronze
s2616,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,Bronze
s2617,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2618,3.6666666666666665,0.0,0.0,0.0,3.6666666666666665,Bronze
s2619,3.1666666666666665,0.0,0.0,0.0,3.1666666666666665,Bronze
s262,3.4117647058823533,3.399999999999999,3.5,0.0,3.4117647058823533,Bronze
s2620,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,Bronze
s2621,3.1666666666666665,0.0,0.0,0.0,3.1666666666666665,Bronze
s2622,2.6666666666666665,0.0,0.0,0.0,2.6666666666666665,Bronze
s2623,2.75,0.0,0.0,0.0,2.75,Bronze
s2624,3.5,0.0,0.0,0.0,3.5,Bronze
s2625,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2626,3.5,0.0,0.0,0.0,3.5,Bronze
s2627,3.5,0.0,0.0,0.0,3.5,Bronze
s2628,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2629,3.5,0.0,0.0,0.0,3.5,Bronze
s263,3.0882352941176467,2.807692307692307,4.0,0.0,3.0882352941176467,Bronze
s2630,3.5,0.0,0.0,0.0,3.5,Bronze
s2631,4.0,0.0,0.0,0.0,4.0,Bronze
s2632,3.25,0.0,0.0,0.0,3.25,Bronze
s2633,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2634,2.5,0.0,0.0,0.0,2.5,Bronze
s2635,3.375,0.0,0.0,0.0,3.375,Bronze
s2636,0.0,0.0,0.0,0.0,0.0,Bronze
s2637,3.3333333333333335,0.0,0.0,0.0,3.3333333333333335,Bronze
s2638,3.375,0.0,0.0,0.0,3.375,Bronze
s2639,3.0,0.0,0.0,0.0,3.0,Bronze
s264,2.392857142857143,2.416666666666667,2.25,0.0,2.392857142857143,Bronze
s2640,3.3,0.0,0.0,0.0,3.3,Bronze
s2641,3.3,0.0,0.0,0.0,3.3,Bronze
s2642,3.125,0.0,0.0,0.0,3.125,Bronze
s2643,2.75,0.0,0.0,0.0,2.75,Bronze
s2644,3.1,0.0,0.0,0.0,3.1,Bronze
s2645,3.375,0.0,0.0,0.0,3.375,Bronze
s2646,4.0,0.0,0.0,0.0,4.0,Bronze
s2647,3.625,0.0,0.0,0.0,3.625,Bronze
s2648,4.0,0.0,0.0,0.0,4.0,Bronze
s2649,3.875,0.0,0.0,0.0,3.875,Bronze
s265,4.083333333333332,4.090909090909093,4.0,0.0,4.083333333333332,Silver
s2650,3.75,0.0,0.0,0.0,3.75,Bronze
s2651,3.875,0.0,0.0,0.0,3.875,Bronze
s2652,1.75,0.0,0.0,0.0,1.75,Bronze
s2653,3.5,0.0,0.0,0.0,3.5,Bronze
s2654,2.625,0.0,0.0,0.0,2.625,Bronze
s2655,4.25,0.0,0.0,0.0,4.25,Bronze
s2656,3.0,0.0,0.0,0.0,3.0,Bronze
s2657,3.625,0.0,0.0,0.0,3.625,Bronze
s2658,3.75,0.0,0.0,0.0,3.75,Bronze
s2659,3.25,0.0,0.0,0.0,3.25,Bronze
s266,3.3833333333333355,3.5208333333333317,3.4000000000000012,0.0,3.3833333333333355,Bronze
s2660,3.875,0.0,0.0,0.0,3.875,Bronze
s2661,2.625,0.0,0.0,0.0,2.625,Bronze
s2662,3.0,0.0,0.0,0.0,3.0,Bronze
s2663,2.875,0.0,0.0,0.0,2.875,Bronze
s2664,2.625,0.0,0.0,0.0,2.625,Bronze
s2665,3.0,0.0,0.0,0.0,3.0,Bronze
s2666,2.875,0.0,0.0,0.0,2.875,Bronze
s2667,3.0,0.0,0.0,0.0,3.0,Bronze
s2668,2.75,0.0,0.0,0.0,2.75,Bronze
s2669,2.75,0.0,0.0,0.0,2.75,Bronze
s267,3.0789473684210535,2.961538461538461,2.5,3.833333333333334,3.0789473684210535,Bronze
s2670,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,Bronze
s2671,3.25,0.0,0.0,0.0,3.25,Bronze
s2672,3.625,0.0,0.0,0.0,3.625,Bronze
s2673,2.75,0.0,0.0,0.0,2.75,Bronze
s2674,4.0,0.0,0.0,0.0,4.0,Bronze
s2675,1.875,0.0,0.0,0.0,1.875,Bronze
s2676,3.875,0.0,0.0,0.0,3.875,Bronze
s2677,3.6,0.0,0.0,0.0,3.6,Bronze
s2678,3.5,0.0,0.0,0.0,3.5,Bronze
s2679,3.5,0.0,0.0,0.0,3.5,Bronze
s268,3.9583333333333326,4.076923076923079,3.849999999999999,0.0,3.9583333333333326,Silver
s2680,4.125,0.0,0.0,0.0,4.125,Bronze
s2681,1.25,0.0,0.0,0.0,1.25,Bronze
s2682,3.75,0.0,0.0,0.0,3.75,Bronze
s2683,3.875,0.0,0.0,0.0,3.875,Bronze
s2684,2.625,0.0,0.0,0.0,2.625,Bronze
s2685,1.625,0.0,0.0,0.0,1.625,Bronze
s2686,4.375,0.0,0.0,0.0,4.375,Bronze
s2687,2.6,0.0,0.0,0.0,2.6,Bronze
s2688,3.375,0.0,0.0,0.0,3.375,Bronze
s2689,3.375,0.0,0.0,0.0,3.375,Bronze
s269,1.375,1.3333333333333333,1.5,0.0,1.375,Bronze
s2690,3.5,3.5,0.0,0.0,3.5,Bronze
s2691,3.5,3.5,0.0,0.0,3.5,Bronze
s2693,3.0,3.0,0.0,0.0,3.0,Bronze
s2694,3.5,3.5,0.0,0.0,3.5,Bronze
s2695,3.0,3.0,0.0,0.0,3.0,Bronze
s2696,4.0,4.0,0.0,0.0,4.0,Bronze
s2698,3.5,3.5,0.0,0.0,3.5,Bronze
s2699,2.75,2.75,0.0,0.0,2.75,Bronze
s27,1.3333333333333333,1.5999999999999999,0.0,0.0,1.3333333333333333,Bronze
s270,3.0322580645161286,3.192307692307693,2.5,4.0,3.0322580645161286,Silver
s2701,3.0,3.5,0.0,0.0,3.0,Bronze
s2702,4.5,4.5,0.0,0.0,4.5,Bronze
s2703,3.5,0.0,0.0,0.0,3.5,Bronze
s2704,3.5,3.5,0.0,0.0,3.5,Bronze
s2705,4.5,4.5,0.0,0.0,4.5,Bronze
s2706,3.0,3.0,0.0,0.0,3.0,Bronze
s2707,3.0,3.0,0.0,0.0,3.0,Bronze
s2708,0.0,0.0,0.0,0.0,0.0,Bronze
s2709,4.0,4.0,0.0,0.0,4.0,Bronze
s271,3.0909090909090904,3.1875,2.5,0.0,3.0909090909090904,Bronze
s2710,4.0,4.0,0.0,0.0,4.0,Bronze
s2711,3.0,3.0,0.0,0.0,3.0,Bronze
s2712,3.5,3.5,0.0,0.0,3.5,Bronze
s2713,4.0,4.0,0.0,0.0,4.0,Bronze
s2714,3.0,3.0,0.0,0.0,3.0,Bronze
s2715,0.0,0.0,0.0,0.0,0.0,Bronze
s2716,3.5,3.5,0.0,0.0,3.5,Bronze
s2717,0.0,0.0,0.0,0.0,0.0,Bronze
s2718,3.5,0.0,0.0,0.0,3.5,Bronze
s2719,4.5,4.5,0.0,0.0,4.5,Bronze
s2720,3.0,3.0,0.0,0.0,3.0,Bronze
s2721,4.5,4.5,0.0,0.0,4.5,Bronze
s2722,0.0,0.0,0.0,0.0,0.0,Bronze
s2723,3.0,3.0,0.0,0.0,3.0,Bronze
s2724,3.0,3.0,0.0,0.0,3.0,Bronze
s273,3.6071428571428563,3.6666666666666656,4.0,0.0,3.6071428571428563,Silver
s274,3.4259259259259247,3.3421052631578942,4.0,0.0,3.4259259259259247,Silver
s275,3.195652173913045,3.1875,2.5,3.0,3.195652173913045,Bronze
s276,4.0882352941176485,4.052631578947369,4.400000000000002,4.5,4.0882352941176485,Platinum
s277,3.4000000000000004,3.5,3.5,0.0,3.4000000000000004,Bronze
s278,3.8260869565217384,3.8947368421052615,3.5,3.5,3.8260869565217384,Gold
s279,4.055555555555556,4.190476190476191,3.625,0.0,4.055555555555556,Silver
s28,1.7,1.6666666666666667,3.5,0.0,1.7,Bronze
s280,3.7800000000000007,3.8250000000000015,3.75,4.5,3.7800000000000007,Platinum
s281,2.5869565217391313,2.5,2.5,0.0,2.5869565217391313,Bronze
s282,2.3571428571428554,2.350000000000001,2.3999999999999995,0.0,2.3571428571428554,Bronze
s283,2.6190476190476195,2.7352941176470584,0.0,0.0,2.6190476190476195,Bronze
s284,3.5370370370370376,3.575000000000002,3.25,0.0,3.5370370370370376,Bronze
s285,3.125,3.214285714285715,2.5,0.0,3.125,Bronze
s286,3.4761904761904754,3.588235294117647,3.75,0.0,3.4761904761904754,Silver
s287,3.5,3.5,3.6666666666666674,0.0,3.5,Silver
s288,3.8888888888888875,4.066666666666665,3.0,4.0,3.8888888888888875,Platinum
s289,3.3888888888888866,3.325000000000002,3.875,3.5,3.3888888888888866,Silver
s29,1.75,1.0,1.75,2.5,1.75,Bronze
s290,3.310344827586207,3.5,3.799999999999998,0.0,3.310344827586207,Silver
s291,2.8571428571428568,3.090909090909092,2.5,4.5,2.8571428571428568,Silver
s292,0.0,0.0,0.0,0.0,0.0,Bronze
s293,3.296875,3.1842105263157907,4.166666666666668,3.75,3.296875,Silver
s294,3.108695652173913,3.176470588235295,0.0,3.5,3.108695652173913,Bronze
s295,2.870967741935486,3.0,2.5,3.5,2.870967741935486,Bronze
s296,3.4000000000000004,3.61904761904762,2.5,3.0,3.4000000000000004,Silver
s297,2.357142857142857,2.1999999999999997,2.75,0.0,2.357142857142857,Bronze
s298,2.678571428571428,2.75,2.25,0.0,2.678571428571428,Bronze
s299,3.1551724137931054,3.1304347826086976,3.375,0.0,3.1551724137931054,Bronze
s3,1.3333333333333333,2.0,0.0,0.0,1.3333333333333333,Bronze
s300,3.2407407407407427,3.1904761904761902,3.299999999999998,0.0,3.2407407407407427,Bronze
s301,0.0,0.0,0.0,0.0,0.0,Bronze
s302,3.049999999999999,3.1176470588235294,0.0,0.0,3.049999999999999,Bronze
s303,3.260869565217391,3.263157894736841,3.1666666666666665,3.5,3.260869565217391,Silver
s304,2.0740740740740744,2.075000000000001,1.625,0.0,2.0740740740740744,Bronze
